state,county,total_votes,percent
Michigan,Charlevoix County,17000,99
Michigan,Cheboygan County,15849,99
Michigan,Chippewa County,17675,99
Michigan,Clare County,16280,99
Michigan,Clinton County,47902,99
Michigan,Crawford County,7665,99
Michigan,Delta County,21154,99
Michigan,Dickinson County,13268,99
Michigan,Eaton County,64451,99
Michigan,Emmet County,22176,99
Michigan,Genesee County,230057,95
Michigan,Gladwin County,14603,99
Michigan,Gogebic County,8279,99
Michigan,Grand Traverse County,60226,99
Michigan,Gratiot County,19148,99
Michigan,Hillsdale County,23288,99
Michigan,Houghton County,18540,99
Michigan,Huron County,17717,99
Michigan,Ingham County,144797,99
Michigan,Ionia County,32201,99
Michigan,Iosco County,15386,99
Michigan,Iron County,6795,99
Michigan,Isabella County,29409,99
Michigan,Jackson County,81032,99
Michigan,Kalamazoo County,146627,95
Michigan,Kalkaska County,10627,99
Michigan,Kent County,357786,95
Michigan,Keweenaw County,1557,99
Michigan,Lake County,6332,99
Michigan,Lapeer County,52639,99
Michigan,Leelanau County,16930,99
Michigan,Lenawee County,53448,99
Michigan,Livingston County,127162,99
Michigan,Luce County,3101,99
Michigan,Mackinac County,6922,99
Michigan,Macomb County,496523,99
Michigan,Manistee County,14654,99
Michigan,Marquette County,37460,99
Michigan,Mason County,17249,99
Michigan,Mecosta County,21077,99
Michigan,Menominee County,12622,99
Michigan,Midland County,49165,99
Michigan,Missaukee County,8755,99
Michigan,Monroe County,87148,99
Michigan,Montcalm County,32086,99
Michigan,Montmorency County,5863,99
Michigan,Muskegon County,94497,97
Michigan,Newaygo County,27164,99
Michigan,Oakland County,778418,99
Michigan,Oceana County,14080,99
Michigan,Ogemaw County,11907,99
Michigan,Ontonagon County,3810,99
Michigan,Osceola County,12340,99
Michigan,Oscoda County,4874,99
Michigan,Otsego County,14756,99
Michigan,Ottawa County,168074,99
Michigan,Presque Isle County,8360,99
Michigan,Roscommon County,15685,96
Michigan,Saginaw County,103326,99
Michigan,St. Clair County,92062,99
Michigan,St. Joseph County,27982,99
Michigan,Sanilac County,22446,99
Michigan,Schoolcraft County,4745,99
Michigan,Shiawassee County,39250,99
Michigan,Tuscola County,29495,99
Michigan,Van Buren County,39060,99
Michigan,Washtenaw County,216924,99
Michigan,Wayne County,840000,95
Michigan,Wexford County,18292,99
Minnesota,Aitkin County,10005,99
Minnesota,Anoka County,215479,95
Minnesota,Becker County,19025,99
Minnesota,Beltrami County,25461,95
Minnesota,Benton County,22088,95
Minnesota,Big Stone County,2987,95
Minnesota,Blue Earth County,39485,91
Minnesota,Brown County,13777,95
Minnesota,Carlton County,20361,99
Minnesota,Carver County,65382,99
Minnesota,Cass County,17708,95
Minnesota,Chippewa County,6175,95
Minnesota,Chisago County,33288,95
Minnesota,Clay County,34102,94
Minnesota,Clearwater County,4556,95
Minnesota,Cook County,3644,95
Minnesota,Cottonwood County,6440,95
Minnesota,Crow Wing County,39471,95
Minnesota,Dakota County,268470,95
Minnesota,Dodge County,11733,95
Minnesota,Douglas County,25271,95
Minnesota,Faribault County,7630,95
Minnesota,Fillmore County,12174,95
Minnesota,Freeborn County,16517,95
Minnesota,Goodhue County,29832,95
Minnesota,Grant County,3728,95
Minnesota,Hennepin County,788773,95
Minnesota,Houston County,11678,95
Minnesota,Hubbard County,13346,95
Minnesota,Isanti County,20857,95
Minnesota,Itasca County,25925,99
Minnesota,Jackson County,6039,95
Minnesota,Kanabec County,8115,95
Minnesota,Kandiyohi County,23977,95
Minnesota,Kittson County,2627,99
Minnesota,Koochiching County,6383,95
Minnesota,Lac qui Parle County,4266,95
Minnesota,Lake County,7885,91
Minnesota,Lake of the Woods County,2407,95
Minnesota,Le Sueur County,16486,95
Minnesota,Lincoln County,3343,93
Minnesota,Lyon County,12877,99
Minnesota,McLeod County,18664,95
Minnesota,Mahnomen County,2302,99
Minnesota,Marshall County,5171,95
Minnesota,Martin County,10844,95
Minnesota,Meeker County,12189,95
Minnesota,Mille Lacs County,462,99
Minnesota,Morrison County,17480,95
Minnesota,Mower County,20341,95
Minnesota,Murray County,5103,95
Minnesota,Nicollet County,21211,90
Minnesota,Nobles County,8708,99
Minnesota,Norman County,3500,95
Minnesota,Olmsted County,92950,95
Minnesota,Otter Tail County,37700,95
Minnesota,Pennington County,6664,95
Minnesota,Pine County,13799,95
Minnesota,Pipestone County,4930,99
Minnesota,Polk County,16294,95
Minnesota,Pope County,6959,95
Minnesota,Ramsey County,322228,91
Minnesota,Red Lake County,2022,99
Minnesota,Redwood County,8274,99
Minnesota,Renville County,8115,99
Minnesota,Rice County,37634,95
Minnesota,Rock County,5134,99
Minnesota,Roseau County,7745,95
Minnesota,St. Louis County,133513,90
Minnesota,Scott County,87034,95
Minnesota,Sherburne County,56008,95
Minnesota,Sibley County,7726,95
Minnesota,Stearns County,92327,92
Minnesota,Steele County,22248,95
Minnesota,Stevens County,5060,99
Minnesota,Swift County,5048,95
Minnesota,Todd County,11902,95
Minnesota,Traverse County,1977,94
Minnesota,Wabasha County,13030,95
Minnesota,Wadena County,6881,95
Minnesota,Waseca County,10383,99
Minnesota,Washington County,167313,95
Minnesota,Watonwan County,5076,95
Minnesota,Wilkin County,3544,95
Minnesota,Winona County,31439,86
Minnesota,Wright County,80757,95
Minnesota,Yellow Medicine County,5356,95
Mississippi,Adams County,12268,99
Mississippi,Alcorn County,14672,95
Mississippi,Amite County,5974,99
Mississippi,Attala County,8228,95
Mississippi,Benton County,3725,95
Mississippi,Bolivar County,11881,95
Mississippi,Calhoun County,6993,93
Mississippi,Carroll County,5423,83
Mississippi,Chickasaw County,7695,95
Mississippi,Choctaw County,4175,99
Mississippi,Claiborne County,4223,68
Mississippi,Clarke County,7469,95
Mississippi,Clay County,8526,95
Mississippi,Coahoma County,8124,88
Mississippi,Copiah County,10876,95
Mississippi,Covington County,8460,95
Mississippi,DeSoto County,72373,95
Mississippi,Forrest County,27365,95
Mississippi,Franklin County,4066,95
Mississippi,George County,10940,99
Mississippi,Greene County,5859,95
Mississippi,Grenada County,10259,76
Mississippi,Hancock County,17450,95
Mississippi,Harrison County,69661,87
Mississippi,Hinds County,117140,70
Mississippi,Holmes County,6542,99
Mississippi,Humphreys County,4164,99
Mississippi,Issaquena County,606,95
Mississippi,Itawamba County,9634,95
Mississippi,Jackson County,39881,99
Mississippi,Jasper County,8652,99
Mississippi,Jefferson County,3414,95
Mississippi,Jefferson Davis County,5285,88
Mississippi,Jones County,29838,89
Mississippi,Kemper County,3890,95
Mississippi,Lafayette County,19434,88
Mississippi,Lamar County,24624,95
Mississippi,Lauderdale County,29664,95
Mississippi,Lawrence County,6547,99
Mississippi,Leake County,8130,95
Mississippi,Lee County,38837,82
Mississippi,Leflore County,8181,99
Mississippi,Lincoln County,16239,88
Mississippi,Lowndes County,26957,99
Mississippi,Madison County,45773,99
Mississippi,Marion County,11520,95
Mississippi,Marshall County,14698,89
Mississippi,Monroe County,16738,86
Mississippi,Montgomery County,5003,99
Mississippi,Neshoba County,10898,95
Mississippi,Newton County,9673,90
Mississippi,Noxubee County,3981,99
Mississippi,Oktibbeha County,16402,95
Mississippi,Panola County,12688,99
Mississippi,Pearl River County,21987,95
Mississippi,Perry County,5661,95
Mississippi,Pike County,13841,95
Mississippi,Pontotoc County,12845,95
Mississippi,Prentiss County,10539,99
Mississippi,Quitman County,3218,99
Mississippi,Rankin County,70560,76
Mississippi,Scott County,10138,93
Mississippi,Sharkey County,2157,99
Mississippi,Simpson County,11086,91
Mississippi,Smith County,7285,99
Mississippi,Stone County,6546,99
Mississippi,Sunflower County,8647,88
Mississippi,Tallahatchie County,5885,84
Mississippi,Tate County,12274,69
Mississippi,Tippah County,9137,95
Mississippi,Tishomingo County,8282,95
Mississippi,Tunica County,3374,95
Mississippi,Union County,11374,95
Mississippi,Walthall County,6834,0
Mississippi,Warren County,19359,95
Mississippi,Washington County,15182,69
Mississippi,Wayne County,10009,99
Mississippi,Webster County,5347,99
Mississippi,Wilkinson County,3737,95
Mississippi,Winston County,8896,95
Mississippi,Yalobusha County,5750,95
Mississippi,Yazoo County,8948,95
Missouri,Adair County,10337,99
Missouri,Andrew County,9774,99
Missouri,Atchison County,2770,99
Missouri,Audrain County,10660,99
Missouri,Barry County,15301,95
Missouri,Barton County,6077,99
Missouri,Bates County,8414,95
Missouri,Benton County,10047,95
Missouri,Bollinger County,5981,99
Missouri,Boone County,92255,95
Missouri,Buchanan County,38486,95
Missouri,Butler County,18082,95
Missouri,Caldwell County,4517,95
Missouri,Callaway County,21096,99
Missouri,Camden County,24774,99
Missouri,Cape Girardeau County,40742,95
Missouri,Carroll County,4569,95
Missouri,Carter County,2906,99
Missouri,Cass County,57524,99
Missouri,Cedar County,6588,95
Missouri,Chariton County,4074,99
Missouri,Christian County,44823,95
Missouri,Clark County,3372,99
Missouri,Clay County,126618,99
Missouri,Clinton County,10695,95
Missouri,Cole County,41111,95
Missouri,Cooper County,8710,99
Missouri,Crawford County,10393,95
Missouri,Dade County,4123,99
Missouri,Dallas County,8122,99
Missouri,Daviess County,3884,99
Missouri,DeKalb County,4813,95
Missouri,Dent County,7115,95
Missouri,Douglas County,6994,99
Missouri,Dunklin County,11158,93
Missouri,Franklin County,54085,95
Missouri,Gasconade County,7806,95
Missouri,Gentry County,3239,99
Missouri,Greene County,138074,99
Missouri,Grundy County,4639,95
Missouri,Harrison County,3872,95
Missouri,Henry County,10605,95
Missouri,Hickory County,4949,95
Missouri,Holt County,2468,95
Missouri,Howard County,5089,99
Missouri,Howell County,18287,95
Missouri,Iron County,4473,95
Missouri,Jackson County,342735,95
Missouri,Jasper County,52157,95
Missouri,Jefferson County,116629,99
Missouri,Johnson County,23134,99
Missouri,Knox County,1856,99
Missouri,Laclede County,16816,95
Missouri,Lafayette County,17083,99
Missouri,Lawrence County,17930,99
Missouri,Lewis County,4669,95
Missouri,Lincoln County,26151,95
Missouri,Linn County,5854,95
Missouri,Livingston County,6727,95
Missouri,McDonald County,8966,99
Missouri,Macon County,7834,99
Missouri,Madison County,5671,99
Missouri,Maries County,4774,99
Missouri,Marion County,13370,99
Missouri,Mercer County,1829,95
Missouri,Miller County,11960,95
Missouri,Mississippi County,4756,99
Missouri,Moniteau County,7155,95
Missouri,Monroe County,4354,95
Missouri,Montgomery County,5770,99
Missouri,Morgan County,9241,95
Missouri,New Madrid County,7708,94
Missouri,Newton County,27874,95
Missouri,Nodaway County,10208,95
Missouri,Oregon County,4891,95
Missouri,Osage County,7428,95
Missouri,Ozark County,4720,95
Missouri,Pemiscot County,6637,86
Missouri,Perry County,9156,95
Missouri,Pettis County,18974,95
Missouri,Phelps County,20023,95
Missouri,Pike County,7734,95
Missouri,Platte County,58523,99
Missouri,Polk County,14854,95
Missouri,Pulaski County,14647,95
Missouri,Putnam County,2458,95
Missouri,Ralls County,5517,95
Missouri,Randolph County,10800,95
Missouri,Ray County,11533,99
Missouri,Reynolds County,3354,95
Missouri,Ripley County,5743,99
Missouri,St. Charles County,222175,99
Missouri,St. Clair County,5172,96
Missouri,Ste. Genevieve County,8871,95
Missouri,St. Francois County,25893,95
Missouri,St. Louis County,581544,91
Missouri,Saline County,9528,99
Missouri,Schuyler County,2005,99
Missouri,Scotland County,1985,99
Missouri,Scott County,17748,99
Missouri,Shannon County,4090,95
Missouri,Shelby County,3355,99
Missouri,Stoddard County,13924,95
Missouri,Stone County,18000,95
Missouri,Sullivan County,2719,91
Missouri,Taney County,26240,99
Missouri,Texas County,11478,95
Missouri,Vernon County,9009,95
Missouri,Warren County,16536,95
Missouri,Washington County,2284,99
Missouri,Wayne County,6036,95
Missouri,Webster County,18776,99
Missouri,Worth County,1098,95
Missouri,Wright County,8737,99
Missouri,St. Louis city,131765,99
Montana,Beaverhead County,5664,99
Montana,Big Horn County,5191,90
Montana,Blaine County,3135,99
Montana,Broadwater County,4069,99
Montana,Carbon County,7045,99
Montana,Carter County,937,92
Montana,Cascade County,39841,99
Montana,Chouteau County,2985,99
Montana,Custer County,5878,99
Montana,Daniels County,1188,85
Montana,Dawson County,4837,99
Montana,Deer Lodge County,5005,95
Montana,Fallon County,1751,90
Montana,Fergus County,7000,93
Montana,Flathead County,54863,95
Montana,Gallatin County,62885,95
Montana,Garfield County,845,95
Montana,Glacier County,5709,99
Montana,Golden Valley County,565,89
Montana,Granite County,2095,95
Montana,Hill County,4897,99
Montana,Jefferson County,8191,99
Montana,Judith Basin County,1434,94
Montana,Lake County,15699,95
Montana,Lewis and Clark County,40409,95
Montana,Liberty County,1166,93
Montana,Lincoln County,10418,95
Montana,McCone County,1251,90
Montana,Madison County,6113,99
Montana,Meagher County,1151,95
Montana,Mineral County,2263,95
Montana,Missoula County,69651,95
Montana,Musselshell County,2711,95
Montana,Park County,10730,95
Montana,Petroleum County,351,99
Montana,Phillips County,2500,95
Montana,Pondera County,3135,95
Montana,Powder River County,1240,92
Montana,Powell County,3187,99
Montana,Prairie County,830,90
Montana,Ravalli County,26368,95
Montana,Richland County,5789,99
Montana,Roosevelt County,4019,99
Montana,Rosebud County,3782,99
Montana,Sanders County,7651,99
Montana,Sheridan County,2275,89
Montana,Silver Bow County,18973,99
Montana,Stillwater County,5711,99
Montana,Sweet Grass County,2441,95
Montana,Teton County,3706,99
Montana,Toole County,2123,99
Montana,Treasure County,537,86
Montana,Valley County,4350,95
Montana,Wheatland County,1171,91
Montana,Wibaux County,642,93
Montana,Yellowstone County,81192,95
Nebraska,Adams County,15135,95
Nebraska,Antelope County,3675,95
Nebraska,Arthur County,306,93
Nebraska,Banner County,458,90
Nebraska,Blaine County,355,89
Nebraska,Boone County,3254,95
Nebraska,Box Butte County,5515,94
Nebraska,Boyd County,1295,89
Nebraska,Brown County,1789,94
Nebraska,Buffalo County,23474,99
Nebraska,Burt County,3985,93
Nebraska,Butler County,4459,95
Nebraska,Cass County,14071,99
Nebraska,Cedar County,5000,95
Nebraska,Chase County,2126,94
Nebraska,Cherry County,3492,93
Nebraska,Cheyenne County,5276,90
Nebraska,Clay County,3600,95
Nebraska,Colfax County,3600,95
Nebraska,Cuming County,4563,95
Nebraska,Custer County,6330,93
Nebraska,Dakota County,7032,95
Nebraska,Dawes County,4156,95
Nebraska,Dawson County,9671,95
Nebraska,Deuel County,1133,95
Nebraska,Dixon County,3116,95
Nebraska,Dodge County,17392,95
Nebraska,Douglas County,269285,95
Nebraska,Dundy County,1100,91
Nebraska,Fillmore County,3294,95
Nebraska,Franklin County,1874,92
Nebraska,Frontier County,1487,95
Nebraska,Furnas County,2621,95
Nebraska,Gage County,11254,95
Nebraska,Garden County,1219,95
Nebraska,Garfield County,1098,95
Nebraska,Gosper County,1131,95
Nebraska,Grant County,454,89
Nebraska,Greeley County,1323,95
Nebraska,Hall County,24707,95
Nebraska,Hamilton County,5604,95
Nebraska,Harlan County,2052,94
Nebraska,Hayes County,604,88
Nebraska,Hitchcock County,1671,88
Nebraska,Holt County,5732,95
Nebraska,Hooker County,467,95
Nebraska,Howard County,3353,95
Nebraska,Jefferson County,3913,94
Nebraska,Johnson County,2340,95
Nebraska,Kearney County,3692,95
Nebraska,Keith County,4528,95
Nebraska,Keya Paha County,581,91
Nebraska,Kimball County,1884,95
Nebraska,Knox County,4700,95
Nebraska,Lancaster County,152570,95
Nebraska,Lincoln County,18067,95
Nebraska,Logan County,507,89
Nebraska,Loup County,431,95
Nebraska,McPherson County,301,99
Nebraska,Madison County,15924,95
Nebraska,Merrick County,4243,95
Nebraska,Morrill County,2474,95
Nebraska,Nance County,1816,95
Nebraska,Nemaha County,3585,95
Nebraska,Nuckolls County,2470,93
Nebraska,Otoe County,8306,99
Nebraska,Pawnee County,1497,95
Nebraska,Perkins County,1630,95
Nebraska,Phelps County,5258,95
Nebraska,Pierce County,4066,95
Nebraska,Platte County,16165,94
Nebraska,Polk County,2892,95
Nebraska,Red Willow County,5790,94
Nebraska,Richardson County,4262,94
Nebraska,Rock County,894,94
Nebraska,Saline County,5752,93
Nebraska,Sarpy County,90250,95
Nebraska,Saunders County,12163,95
Nebraska,Scotts Bluff County,16035,95
Nebraska,Seward County,8873,95
Nebraska,Sheridan County,2921,91
Nebraska,Sherman County,1762,95
Nebraska,Sioux County,824,88
Nebraska,Stanton County,3137,95
Nebraska,Thayer County,3013,95
Nebraska,Thomas County,457,93
Nebraska,Thurston County,2472,93
Nebraska,Valley County,2470,94
Nebraska,Washington County,12132,95
Nebraska,Wayne County,4229,95
Nebraska,Webster County,1945,95
Nebraska,Wheeler County,521,95
Nebraska,York County,7147,95
Nevada,Churchill County,13563,92
Nevada,Clark County,965000,91
Nevada,Douglas County,34577,95
Nevada,Elko County,23013,92
Nevada,Esmeralda County,525,90
Nevada,Eureka County,942,99
Nevada,Humboldt County,7977,92
Nevada,Lander County,2992,89
Nevada,Lincoln County,2644,87
Nevada,Lyon County,29465,95
Nevada,Mineral County,2476,88
Nevada,Nye County,24298,95
Nevada,Pershing County,2458,91
Nevada,Storey County,3172,90
Nevada,Washoe County,252000,95
Nevada,White Pine County,4679,89
Nevada,Carson City,31020,94
New Hampshire,Alton,3729,95
New Hampshire,Barnstead,2763,95
New Hampshire,Belmont,3903,95
New Hampshire,Center Harbor,762,95
New Hampshire,Gilford,5259,99
New Hampshire,Gilmanton,2402,95
